0.000000	1737.161255
0.005805	685.511414
0.011610	671.362610
0.017415	1906.469482
0.023220	811.585449
0.029025	822.985840
0.034830	828.188477
0.040635	829.119446
0.046440	825.483704
0.052245	241.945312
0.058050	241.694778
0.063855	71.630547
0.069660	145.637299
0.075465	373.359192
0.081270	146.384720
0.087075	146.975876
0.092880	147.676331
0.098685	375.220367
0.104490	251.232071
0.110295	250.548920
0.116100	213.803940
0.121905	214.342819
0.127710	215.551422
0.133515	106.635086
0.139320	204.293228
0.145125	1584.270264
0.150930	1424.515503
0.156735	2702.181885
0.162540	2694.952881
0.168345	331.047577
0.174150	330.026978
0.179955	1648.592773
0.185760	1658.459595
0.191565	1661.028687
0.197370	1662.049316
0.203175	1666.542480
0.208980	196.777847
0.214785	196.596939
0.220590	196.416275
0.226395	196.195129
0.232200	196.142929
0.238005	196.370361
0.243810	196.665192
0.249615	196.739639
0.255420	98.206047
0.261224	98.117157
0.267029	98.087715
0.272834	98.103073
0.278639	98.186279
0.284444	98.239594
0.290249	196.367783
0.296054	196.175797
0.301859	2986.702148
0.307664	3000.561035
0.313469	2985.530029
0.319274	313.879730
0.325079	313.606964
0.330884	313.579559
0.336689	313.549011
0.342494	313.402283
0.348299	313.235382
0.354104	313.166534
0.359909	313.110352
0.365714	313.048645
0.371519	313.054901
0.377324	313.146790
0.383129	313.244232
0.388934	313.268860
0.394739	313.234833
0.400544	313.196777
0.406349	313.188507
0.412154	313.216522
0.417959	313.232635
0.423764	313.199188
0.429569	313.146332
0.435374	313.114502
0.441179	313.122070
0.446984	313.180908
0.452789	313.285583
0.458594	313.368103
0.464399	313.361603
0.470204	313.297424
0.476009	313.258606
0.481814	313.266357
0.487619	313.297119
0.493424	313.328033
0.499229	313.304199
0.505034	313.224457
0.510839	313.155182
0.516644	313.131287
0.522449	313.129822
0.528254	313.117096
0.534059	313.075806
0.539864	313.014008
0.545669	312.959534
0.551474	312.931580
0.557279	312.940369
0.563084	312.978058
0.568889	313.003357
0.574694	312.976776
0.580499	312.900757
0.586304	312.844482
0.592109	312.868500
0.597914	312.939240
0.603719	313.007233
0.609524	313.067291
0.615329	313.102173
0.621134	313.106171
0.626939	313.121460
0.632744	313.157135
0.638549	313.209167
0.644354	313.245972
0.650159	313.216675
0.655964	313.132965
0.661769	313.055115
0.667574	313.026093
0.673379	313.019165
0.679184	312.993927
0.684989	312.970398
0.690794	312.985535
0.696599	313.025940
0.702404	313.055603
0.708209	313.064941
0.714014	313.075500
0.719819	313.067688
0.725624	313.009155
0.731429	312.906952
0.737234	312.801575
0.743039	312.720734
0.748844	312.665192
0.754649	312.668732
0.760454	156.331894
0.766259	464.131165
0.772063	463.363647
0.777868	282.212128
0.783673	282.068817
0.789478	350.893066
0.795283	156.419083
0.801088	156.372482
0.806893	156.346680
0.812698	156.370956
0.818503	104.230400
0.824308	104.212021
0.830113	104.213715
0.835918	104.225365
0.841723	104.224892
0.847528	104.216248
0.853333	104.209717
0.859138	156.412384
0.864943	104.244667
0.870748	104.285439
0.876553	104.317833
0.882358	104.331085
0.888163	104.328735
0.893968	104.328003
0.899773	104.340599
0.905578	468.284912
0.911383	104.360634
0.917188	104.365425
0.922993	104.420036
0.928798	104.512978
0.934603	104.571564
0.940408	197.937897
0.946213	197.528732
0.952018	197.125992
0.957823	196.844498
0.963628	196.738037
0.969433	196.743439
0.975238	196.727798
0.981043	196.706329
0.986848	196.726059
0.992653	196.691986
0.998458	196.581314
1.004263	196.529221
1.010068	196.567596
1.015873	196.597931
1.021678	196.541122
1.027483	196.525787
1.033288	98.222282
1.039093	227.476395
1.044898	228.031967
1.050703	98.275543
1.056508	313.580292
1.062313	313.399445
1.068118	313.108215
1.073923	312.837799
1.079728	312.737793
1.085533	312.785828
1.091338	156.358307
1.097143	312.904724
1.102948	312.823792
1.108753	312.751190
1.114558	312.754395
1.120363	312.833832
1.126168	312.950500
1.131973	313.046906
1.137778	313.058289
1.143583	313.001160
1.149388	313.000671
1.155193	313.084930
1.160998	313.167969
1.166803	313.160095
1.172608	313.068573
1.178413	312.998138
1.184218	312.975983
1.190023	313.050018
1.195828	156.378357
1.201633	313.142731
1.207438	313.103882
1.213243	313.022766
1.219048	312.966187
1.224853	313.026764
1.230658	313.153412
1.236463	313.196259
1.242268	313.099213
1.248073	312.952637
1.253878	312.819092
1.259683	312.728760
1.265488	312.728058
1.271293	312.798553
1.277098	312.824921
1.282902	312.752533
1.288707	312.696014
1.294512	312.679352
1.300317	312.663818
1.306122	312.680847
1.311927	312.742889
1.317732	312.777771
1.323537	312.760895
1.329342	312.741547
1.335147	312.715881
1.340952	312.663483
1.346757	312.632568
1.352562	312.654236
1.358367	312.679413
1.364172	312.676483
1.369977	312.681091
1.375782	312.731750
1.381587	312.797058
1.387392	312.849792
1.393197	312.917450
1.399002	312.984283
1.404807	313.000153
1.410612	312.960632
1.416417	312.778961
1.422222	311.732452
1.428027	166.436752
1.433832	166.569519
1.439637	166.753387
1.445442	166.930542
1.451247	167.067398
1.457052	167.147781
1.462857	167.177277
1.468662	167.150177
1.474467	167.085922
1.480272	166.992279
1.486077	166.905136
1.491882	166.856491
1.497687	166.835358
1.503492	166.815887
1.509297	166.765961
1.515102	166.682922
1.520907	166.586578
1.526712	166.486710
1.532517	166.393402
1.538322	166.301132
1.544127	166.213516
1.549932	166.152344
1.555737	166.084000
1.561542	165.966385
1.567347	165.888550
1.573152	165.904968
1.578957	165.972305
1.584762	165.985428
1.590567	165.854477
1.596372	165.612778
1.602177	165.462906
1.607982	165.518967
1.613787	165.617294
1.619592	165.625092
1.625397	165.549194
1.631202	165.402466
1.637007	165.283661
1.642812	165.345322
1.648617	165.444809
1.654422	165.439194
1.660227	165.454971
1.666032	165.581757
1.671837	165.710953
1.677642	165.662033
1.683447	165.542740
1.689252	165.641327
1.695057	165.836716
1.700862	165.838104
1.706667	165.656555
1.712472	165.656723
1.718277	163.836243
1.724082	394.476898
1.729887	393.944305
1.735692	393.639282
1.741497	393.415863
1.747302	393.235596
1.753107	393.112762
1.758912	393.042786
1.764717	392.961365
1.770522	392.839905
1.776327	392.706818
1.782132	392.590210
1.787937	392.549988
1.793741	392.612122
1.799546	392.705292
1.805351	392.747162
1.811156	392.721710
1.816961	392.658539
1.822766	392.597900
1.828571	392.573853
1.834376	392.600403
1.840181	392.653717
1.845986	392.680481
1.851791	392.670776
1.857596	392.662415
1.863401	392.678101
1.869206	392.736786
1.875011	392.832916
1.880816	392.916168
1.886621	392.946838
1.892426	392.950409
1.898231	392.974121
1.904036	393.029419
1.909841	393.104553
1.915646	393.168732
1.921451	393.184784
1.927256	393.133728
1.933061	393.046295
1.938866	392.991333
1.944671	393.027008
1.950476	393.131165
1.956281	393.211304
1.962086	393.212189
1.967891	393.148560
1.973696	393.070587
1.979501	393.029816
1.985306	393.051849
1.991111	393.106079
1.996916	393.115479
2.002721	393.025970
2.008526	392.911377
2.014331	392.883514
2.020136	392.924927
2.025941	392.918854
2.031746	392.808136
2.037551	392.662415
2.043356	392.532013
2.049161	392.452728
2.054966	392.491302
2.060771	392.603210
2.066576	392.674042
2.072381	392.662415
2.078186	392.613892
2.083991	392.591217
2.089796	392.619080
2.095601	392.674164
2.101406	392.706421
2.107211	392.658539
2.113016	392.531372
2.118821	392.406433
2.124626	392.364716
2.130431	392.400116
2.136236	392.459961
2.142041	392.514832
2.147846	392.548309
2.153651	392.573914
2.159456	392.667664
2.165261	392.916992
2.171066	196.259125
2.176871	196.177872
2.182676	292.379059
2.188481	292.235382
2.194286	291.973511
2.200091	157.474960
2.205896	291.838409
2.211701	292.067352
2.217506	196.541672
2.223311	196.493958
2.229116	124.300117
2.234921	124.292473
2.240726	214.425034
2.246531	293.591064
2.252336	124.195747
2.258141	124.150459
2.263946	124.123085
2.269751	124.115639
2.275556	124.137779
2.281361	213.930847
2.287166	213.861588
2.292971	213.959442
2.298776	214.262375
2.304580	214.598450
2.310385	196.261810
2.316190	196.271011
2.321995	196.133972
2.327800	196.052277
2.333605	196.133575
2.339410	295.052429
2.345215	294.807098
2.351020	294.360718
2.356825	294.101746
2.362630	294.083099
2.368435	294.262421
2.374240	294.491974
2.380045	294.582825
2.385850	294.570709
2.391655	294.497437
2.397460	294.306396
2.403265	294.074127
2.409070	293.950439
2.414875	293.940552
2.420680	294.050232
2.426485	294.219604
2.432290	294.289124
2.438095	294.159637
2.443900	293.954346
2.449705	293.856476
2.455510	293.842224
2.461315	293.891205
2.467120	293.931488
2.472925	293.847900
2.478730	343.923492
2.484535	343.693207
2.490340	157.962234
2.496145	157.890961
2.501950	157.837784
2.507755	157.860229
2.513560	157.889297
2.519365	157.869522
2.525170	174.484207
2.530975	174.569000
2.536780	157.632645
2.542585	157.618790
2.548390	157.631775
2.554195	157.624817
2.560000	157.572601
2.565805	157.531586
2.571610	428.884186
2.577415	428.707764
2.583220	393.298676
2.589025	393.165863
2.594830	393.005493
2.600635	392.855682
2.606440	392.711761
2.612245	392.593292
2.618050	392.543121
2.623855	392.604767
2.629660	392.744934
2.635465	392.824554
2.641270	392.848999
2.647075	392.919220
2.652880	392.996979
2.658685	392.968750
2.664490	392.823669
2.670295	392.737854
2.676100	392.827789
2.681905	392.978638
2.687710	393.086700
2.693515	393.140808
2.699320	393.111511
2.705125	393.011780
2.710930	393.022980
2.716735	196.460709
2.722540	157.390930
2.728345	157.394089
2.734150	157.353119
2.739955	157.324020
2.745760	393.154419
2.751565	157.428619
2.757370	157.480942
2.763175	157.501251
2.768980	393.248535
2.774785	393.001678
2.780590	392.817719
2.786395	157.275391
2.792200	157.253128
2.798005	392.940033
2.803810	392.941315
2.809615	392.955536
2.815420	157.220032
2.821224	130.950546
2.827029	392.837250
2.832834	392.777863
2.838639	392.795135
2.844444	392.814362
2.850249	130.950989
2.856054	130.946213
2.861859	130.926956
2.867664	392.522369
2.873469	392.566772
2.879274	196.258469
2.885079	196.275803
2.890884	196.318054
2.896689	82.734695
2.902494	392.821136
2.908299	393.153748
2.914104	393.481842
2.919909	393.543915
2.925714	393.235107
2.931519	392.692719
2.937324	392.497498
2.943129	392.711121
2.948934	392.912170
2.954739	392.966614
2.960544	392.939362
2.966349	392.913025
2.972154	392.880615
2.977959	392.822479
2.983764	392.681030
2.989569	392.454102
2.995374	392.156982
3.001179	362.396973
3.006984	363.521027
3.012789	426.807434
3.018594	588.778015
3.024399	248.654755
3.030204	248.734787
3.036009	248.794174
3.041814	248.821869
3.047619	248.779434
3.053424	248.640961
3.059229	248.461304
3.065034	248.330063
3.070839	248.287704
3.076644	248.301208
3.082449	248.333420
3.088254	248.319763
3.094059	248.238922
3.099864	248.157867
3.105669	248.138931
3.111474	248.165436
3.117279	248.214600
3.123084	248.277145
3.128889	248.313782
3.134694	248.323853
3.140499	248.363312
3.146304	248.441116
3.152109	248.480698
3.157914	248.445251
3.163719	248.367432
3.169524	248.282288
3.175329	248.208481
3.181134	248.173813
3.186939	248.169434
3.192744	248.181885
3.198549	248.202560
3.204354	248.211380
3.210159	248.183380
3.215964	248.144608
3.221769	248.175369
3.227574	248.245193
3.233379	248.302307
3.239184	248.330963
3.244989	248.321945
3.250794	248.258652
3.256599	248.200378
3.262404	248.237228
3.268209	248.253250
3.274014	248.171097
3.279819	248.080673
3.285624	248.048996
3.291429	248.123093
3.297234	248.321518
3.303039	248.558334
3.308844	214.486588
3.314649	124.122719
3.320454	196.510712
3.326259	196.409180
3.332063	196.300354
3.337868	196.303604
3.343673	196.481354
3.349478	196.666641
3.355283	196.754227
3.361088	248.073853
3.366893	247.974335
3.372698	247.983368
3.378503	196.753601
3.384308	196.863251
3.390113	196.953140
3.395918	124.275154
3.401723	214.256683
3.407528	214.417572
3.413333	214.762909
3.419138	215.036179
3.424943	214.867706
3.430748	214.385620
3.436553	213.961365
3.442358	213.713898
3.448163	82.649391
3.453968	430.394592
3.459773	430.171143
3.465578	166.057541
3.471383	166.229660
3.477188	166.465820
3.482993	166.652588
3.488798	166.738785
3.494603	166.732376
3.500408	166.578110
3.506213	166.337158
3.512018	166.156906
3.517823	166.062988
3.523628	166.035858
3.529433	166.043961
3.535238	166.055099
3.541043	166.106522
3.546848	166.281143
3.552653	166.477615
3.558458	166.563751
3.564263	166.489700
3.570068	340.090179
3.575873	343.169189
3.581678	342.927063
3.587483	342.262787
3.593288	295.975220
3.599093	173.695160
3.604898	173.398575
3.610703	157.541107
3.616508	157.323761
3.622313	157.185059
3.628118	82.647438
3.633923	82.668816
3.639728	82.698868
3.645533	82.716469
3.651338	82.668732
3.657143	82.563889
3.662948	123.861610
3.668753	123.856483
3.674558	427.489105
3.680363	429.129425
3.686168	124.202118
3.691973	247.793182
3.697778	247.735031
3.703583	247.829437
3.709388	248.093582
3.715193	248.311234
3.720998	248.364746
3.726803	248.171402
3.732608	247.796158
3.738413	247.578827
3.744218	247.674683
3.750023	247.902756
3.755828	247.954544
3.761633	247.784668
3.767438	247.705154
3.773243	247.940079
3.779048	248.246750
3.784853	248.212341
3.790658	214.263199
3.796463	133.536713
3.802268	247.840408
3.808073	248.015106
3.813878	248.276611
3.819683	248.422516
3.825488	248.323578
3.831293	248.152115
3.837098	248.376663
3.842902	249.309631
3.848707	214.315445
3.854512	214.536285
3.860317	215.092957
3.866122	403.935272
3.871927	402.875336
3.877732	400.662262
3.883537	404.680969
3.889342	413.303070
3.895147	416.736389
3.900952	412.876129
3.906757	406.889801
3.912562	403.572754
3.918367	400.337555
3.924172	131.343842
3.929977	131.631058
3.935782	131.975449
3.941587	131.877625
3.947392	131.595352
3.953197	131.616150
3.959002	131.871231
3.964807	131.919296
3.970612	131.656067
3.976417	132.253113
3.982222	740.606445
3.988027	736.062988
3.993832	333.335327
3.999637	333.270508
4.005442	333.250793
4.011247	333.190704
4.017052	333.022034
4.022857	332.750000
4.028662	332.504456
4.034467	332.423401
4.040272	332.499176
4.046077	332.639587
4.051882	332.738953
4.057687	332.674988
4.063492	332.448334
4.069297	332.204468
4.075102	332.056030
4.080907	332.050507
4.086712	332.151581
4.092517	332.217743
4.098322	332.190552
4.104127	332.122192
4.109932	332.060303
4.115737	332.037445
4.121542	332.080017
4.127347	332.170105
4.133152	332.256775
4.138957	332.261597
4.144762	332.120392
4.150567	331.921295
4.156372	331.805328
4.162177	331.827057
4.167982	331.888184
4.173787	331.943024
4.179592	332.014954
4.185397	332.055267
4.191202	332.041443
4.197007	332.000061
4.202812	332.041718
4.208617	332.125946
4.214422	332.092072
4.220227	331.928406
4.226032	331.794922
4.231837	331.836548
4.237642	332.025696
4.243447	332.235779
4.249252	332.296478
4.255057	332.188141
4.260862	332.076019
4.266667	332.005676
4.272472	331.968414
4.278277	332.063782
4.284082	332.173950
4.289887	332.081421
4.295692	331.856873
4.301497	331.670471
4.307302	331.552155
4.313107	331.624878
4.318912	332.237946
4.324717	332.958710
4.330522	332.820312
4.336327	332.149567
4.342132	331.636658
